customer_id,txn_date,txn_type,txn_amount
430,09-03-2020,withdrawal,968
430,26-02-2020,purchase,332
430,23-03-2020,purchase,761
330,11-03-2020,purchase,43
330,01-03-2020,purchase,640
330,04-04-2020,purchase,808
330,31-03-2020,withdrawal,622
330,05-03-2020,deposit,871
330,25-03-2020,purchase,943
330,13-03-2020,deposit,40
330,28-02-2020,purchase,140
330,08-03-2020,deposit,356
330,19-02-2020,deposit,498
330,09-02-2020,deposit,771
330,18-02-2020,withdrawal,856
330,28-01-2020,deposit,286
330,24-03-2020,purchase,784
162,08-02-2020,purchase,186
162,01-02-2020,deposit,847
394,19-01-2020,deposit,798
394,05-02-2020,purchase,313
394,27-01-2020,deposit,965
394,16-02-2020,purchase,468
394,14-03-2020,withdrawal,570
394,14-01-2020,withdrawal,294
394,16-03-2020,withdrawal,654
394,09-02-2020,deposit,259
394,11-01-2020,purchase,218
394,19-02-2020,deposit,769
394,07-01-2020,deposit,255
394,04-01-2020,deposit,908
394,01-02-2020,purchase,850
394,21-02-2020,purchase,839
394,28-02-2020,deposit,818
217,21-02-2020,deposit,475
217,17-01-2020,deposit,847
217,26-03-2020,deposit,35
217,23-02-2020,withdrawal,582
217,17-02-2020,deposit,299
217,17-01-2020,withdrawal,667
217,23-01-2020,deposit,188
217,29-02-2020,deposit,622
217,15-03-2020,deposit,713
217,09-01-2020,withdrawal,281
217,26-02-2020,withdrawal,99
217,25-03-2020,purchase,487
217,15-02-2020,purchase,15
217,13-03-2020,withdrawal,555
217,01-02-2020,deposit,304
217,27-03-2020,withdrawal,951
217,16-02-2020,withdrawal,909
217,13-02-2020,deposit,874
217,31-03-2020,purchase,585
5,31-03-2020,purchase,783
5,26-03-2020,withdrawal,786
5,02-04-2020,withdrawal,490
5,25-01-2020,deposit,806
5,29-03-2020,purchase,852
5,27-03-2020,deposit,412
5,19-03-2020,deposit,718
5,27-03-2020,withdrawal,700
5,31-01-2020,withdrawal,826
5,02-03-2020,purchase,886
382,26-03-2020,deposit,499
382,11-02-2020,purchase,59
382,29-03-2020,deposit,340
382,07-03-2020,withdrawal,64
382,31-03-2020,deposit,39
382,18-03-2020,withdrawal,386
382,17-02-2020,deposit,866
382,22-01-2020,withdrawal,410
382,10-01-2020,deposit,95
382,22-02-2020,withdrawal,579
382,27-02-2020,withdrawal,736
382,03-01-2020,purchase,512
382,01-03-2020,purchase,374
137,16-02-2020,purchase,752
137,20-01-2020,purchase,403
137,23-01-2020,purchase,82
327,14-03-2020,purchase,680
327,27-03-2020,deposit,624
327,22-03-2020,purchase,562
327,22-01-2020,deposit,620
327,27-03-2020,purchase,465
412,19-02-2020,withdrawal,114
412,03-01-2020,purchase,242
412,06-01-2020,deposit,583
257,18-03-2020,withdrawal,31
257,20-03-2020,deposit,769
257,19-03-2020,deposit,401
257,13-02-2020,withdrawal,319
257,24-02-2020,purchase,546
257,16-03-2020,purchase,53
257,28-02-2020,withdrawal,681
257,03-03-2020,deposit,815
257,22-02-2020,deposit,501
257,07-03-2020,withdrawal,105
257,19-02-2020,purchase,929
257,17-02-2020,deposit,13
257,13-04-2020,purchase,504
257,27-01-2020,withdrawal,79
257,01-03-2020,withdrawal,659
257,04-02-2020,purchase,62
416,07-04-2020,deposit,675
416,13-03-2020,purchase,144
416,20-02-2020,purchase,186
416,02-02-2020,deposit,996
416,03-02-2020,withdrawal,990
416,11-03-2020,deposit,407
416,10-03-2020,deposit,904
416,14-03-2020,deposit,791
416,23-03-2020,deposit,660
416,17-02-2020,deposit,990
416,10-02-2020,deposit,699
416,27-03-2020,purchase,584
416,10-04-2020,purchase,70
416,03-02-2020,withdrawal,806
416,12-02-2020,deposit,256
416,24-03-2020,purchase,425
416,04-04-2020,purchase,183
416,03-04-2020,deposit,152
320,23-02-2020,purchase,216
320,23-02-2020,purchase,440
320,11-01-2020,deposit,2
320,08-03-2020,deposit,538
320,10-02-2020,deposit,224
320,24-01-2020,deposit,782
320,03-04-2020,deposit,267
320,27-03-2020,purchase,208
320,24-02-2020,purchase,575
320,25-02-2020,withdrawal,408
320,19-01-2020,deposit,917
320,07-02-2020,deposit,898
320,07-04-2020,deposit,345
109,05-02-2020,deposit,717
109,08-02-2020,deposit,578
109,03-02-2020,deposit,767
348,14-04-2020,deposit,329
348,06-02-2020,deposit,885
348,12-03-2020,deposit,454
348,16-03-2020,purchase,255
348,13-03-2020,withdrawal,468
348,16-04-2020,purchase,845
348,30-01-2020,purchase,797
348,15-04-2020,deposit,719
375,03-03-2020,withdrawal,798
375,17-02-2020,purchase,464
375,11-04-2020,withdrawal,851
375,28-03-2020,deposit,30
375,09-02-2020,deposit,169
375,03-02-2020,deposit,683
375,03-02-2020,withdrawal,707
344,21-02-2020,deposit,945
344,07-03-2020,purchase,3
344,26-01-2020,withdrawal,831
344,09-02-2020,deposit,553
344,27-03-2020,withdrawal,103
344,15-01-2020,deposit,368
344,07-02-2020,deposit,937
344,03-03-2020,withdrawal,981
344,11-01-2020,withdrawal,148
344,29-02-2020,deposit,90
344,19-03-2020,deposit,704
344,05-02-2020,withdrawal,459
344,20-01-2020,withdrawal,855
344,19-02-2020,purchase,591
344,12-03-2020,deposit,416
344,27-03-2020,deposit,308
344,16-01-2020,withdrawal,282
344,13-03-2020,deposit,629
344,13-02-2020,purchase,596
344,23-02-2020,deposit,558
261,02-03-2020,purchase,778
261,20-02-2020,withdrawal,339
261,14-02-2020,deposit,27
261,07-03-2020,withdrawal,959
261,04-02-2020,deposit,974
261,05-04-2020,deposit,298
166,06-04-2020,deposit,185
166,13-04-2020,deposit,295
166,13-02-2020,deposit,589
166,25-03-2020,withdrawal,528
166,11-03-2020,deposit,285
367,16-02-2020,deposit,595
367,11-04-2020,withdrawal,144
367,06-04-2020,deposit,355
367,24-02-2020,purchase,335
367,07-02-2020,purchase,693
367,18-04-2020,deposit,499
367,06-03-2020,withdrawal,779
367,08-02-2020,withdrawal,460
367,16-02-2020,withdrawal,394
367,17-02-2020,deposit,581
367,17-03-2020,withdrawal,84
367,05-04-2020,deposit,694
367,12-03-2020,withdrawal,784
367,03-03-2020,withdrawal,987
352,14-03-2020,purchase,250
352,12-03-2020,withdrawal,699
352,20-03-2020,deposit,787
352,14-04-2020,deposit,379
352,13-02-2020,purchase,579
352,20-02-2020,purchase,460
352,07-02-2020,withdrawal,989
352,11-04-2020,purchase,874
108,05-04-2020,deposit,737
108,18-04-2020,deposit,990
108,05-04-2020,purchase,335
108,25-04-2020,deposit,184
108,26-03-2020,deposit,808
108,12-02-2020,purchase,529
108,08-04-2020,purchase,163
108,18-04-2020,withdrawal,279
108,27-02-2020,deposit,737
481,13-01-2020,withdrawal,42
481,08-01-2020,purchase,790
481,27-02-2020,purchase,507
481,25-03-2020,deposit,39
481,09-03-2020,withdrawal,431
481,08-01-2020,purchase,606
481,17-02-2020,withdrawal,123
481,16-03-2020,withdrawal,179
481,16-03-2020,withdrawal,726
481,10-02-2020,withdrawal,879
481,29-03-2020,deposit,808
331,27-01-2020,purchase,427
331,11-02-2020,withdrawal,561
331,24-01-2020,deposit,443
331,18-02-2020,withdrawal,588
331,07-03-2020,deposit,488
331,02-03-2020,withdrawal,17
331,29-01-2020,withdrawal,636
331,15-02-2020,withdrawal,15
331,12-02-2020,purchase,232
331,19-02-2020,deposit,956
331,29-03-2020,withdrawal,22
331,06-02-2020,deposit,321
331,19-01-2020,withdrawal,385
331,24-03-2020,purchase,330
331,09-03-2020,purchase,895
133,23-01-2020,withdrawal,635
133,26-02-2020,purchase,12
293,13-02-2020,withdrawal,464
293,24-02-2020,deposit,756
293,03-03-2020,deposit,270
293,30-01-2020,purchase,993
293,09-04-2020,purchase,730
293,04-02-2020,deposit,48
293,16-02-2020,withdrawal,804
293,29-02-2020,deposit,361
293,29-01-2020,withdrawal,27
293,31-01-2020,deposit,96
293,28-03-2020,withdrawal,588
293,04-02-2020,withdrawal,966
172,13-03-2020,withdrawal,446
172,14-01-2020,withdrawal,966
172,31-01-2020,deposit,244
172,16-03-2020,withdrawal,477
172,10-03-2020,deposit,59
215,15-02-2020,deposit,813
215,13-02-2020,deposit,157
215,13-03-2020,purchase,861
215,25-02-2020,purchase,966
215,16-04-2020,withdrawal,283
215,28-02-2020,deposit,978
215,05-03-2020,purchase,212
215,21-02-2020,purchase,34
218,08-03-2020,deposit,583
218,15-03-2020,deposit,766
218,16-02-2020,purchase,142
218,02-03-2020,withdrawal,146
218,19-03-2020,deposit,333
218,12-02-2020,purchase,697
218,04-03-2020,deposit,67
218,22-03-2020,purchase,494
218,10-03-2020,deposit,829
218,05-03-2020,deposit,33
218,23-03-2020,purchase,228
218,28-02-2020,deposit,749
218,09-02-2020,purchase,805
218,15-03-2020,deposit,80
218,10-04-2020,withdrawal,80
218,19-04-2020,deposit,877
218,08-03-2020,withdrawal,774
218,13-03-2020,purchase,894
218,13-02-2020,purchase,933
218,03-03-2020,deposit,1000
218,04-04-2020,deposit,835
20,10-03-2020,deposit,257
20,24-02-2020,withdrawal,342
20,13-02-2020,deposit,40
20,15-02-2020,withdrawal,156
20,28-01-2020,withdrawal,403
20,06-02-2020,deposit,512
365,27-02-2020,withdrawal,296
365,30-03-2020,purchase,106
365,28-01-2020,withdrawal,251
365,12-03-2020,withdrawal,750
365,21-02-2020,deposit,715
365,08-04-2020,deposit,469
365,23-04-2020,purchase,925
365,26-01-2020,withdrawal,412
365,25-02-2020,purchase,462
365,25-03-2020,purchase,152
365,15-04-2020,withdrawal,229
365,04-02-2020,deposit,355
365,21-03-2020,deposit,689
98,01-03-2020,withdrawal,179
98,13-04-2020,deposit,453
98,07-03-2020,deposit,193
98,25-02-2020,withdrawal,108
98,28-03-2020,deposit,252
98,02-04-2020,deposit,683
98,11-03-2020,withdrawal,648
98,29-02-2020,withdrawal,227
98,01-04-2020,withdrawal,291
354,17-03-2020,purchase,664
10,03-03-2020,purchase,983
10,04-02-2020,withdrawal,830
10,18-01-2020,purchase,437
10,26-03-2020,purchase,146
10,10-04-2020,purchase,974
10,06-04-2020,deposit,307
10,08-02-2020,purchase,214
10,26-01-2020,deposit,518
10,05-02-2020,deposit,925
10,04-04-2020,withdrawal,328
10,04-03-2020,withdrawal,282
10,09-04-2020,withdrawal,492
10,24-01-2020,withdrawal,746
10,09-04-2020,purchase,850
10,15-01-2020,purchase,775
10,13-02-2020,deposit,399
10,18-01-2020,withdrawal,738
61,18-03-2020,deposit,322
61,27-03-2020,purchase,552
61,31-03-2020,deposit,857
61,29-02-2020,withdrawal,66
61,29-01-2020,withdrawal,14
61,19-02-2020,deposit,332
61,17-03-2020,deposit,897
61,15-04-2020,deposit,318
61,29-01-2020,deposit,82
61,26-03-2020,withdrawal,773
61,24-03-2020,withdrawal,989
61,04-04-2020,purchase,845
61,22-01-2020,purchase,752
61,17-03-2020,withdrawal,509
61,09-02-2020,withdrawal,689
61,26-03-2020,withdrawal,497
61,06-02-2020,deposit,6
61,23-03-2020,purchase,309
61,31-03-2020,purchase,480
61,24-01-2020,deposit,587
61,02-02-2020,deposit,518
160,11-02-2020,withdrawal,845
160,01-03-2020,purchase,459
160,23-03-2020,deposit,767
160,04-02-2020,deposit,734
160,11-02-2020,withdrawal,982
160,26-02-2020,deposit,986
160,28-03-2020,withdrawal,920
160,23-02-2020,withdrawal,632
160,11-04-2020,deposit,75
160,15-04-2020,deposit,320
160,21-02-2020,deposit,421
160,13-02-2020,deposit,18
160,04-04-2020,purchase,633
161,29-02-2020,deposit,636
161,21-01-2020,withdrawal,50
161,20-02-2020,purchase,553
161,08-01-2020,withdrawal,914
161,30-03-2020,withdrawal,243
161,25-01-2020,withdrawal,177
161,11-03-2020,deposit,342
161,02-03-2020,deposit,832
161,09-01-2020,purchase,160
161,23-02-2020,deposit,380
161,29-01-2020,purchase,279
161,21-03-2020,purchase,735
161,12-02-2020,purchase,743
161,16-03-2020,purchase,379
161,15-03-2020,deposit,177
161,15-01-2020,withdrawal,67
161,27-03-2020,withdrawal,722
161,31-03-2020,deposit,869
161,11-02-2020,deposit,440
161,31-03-2020,deposit,529
147,15-01-2020,withdrawal,167
147,08-02-2020,deposit,888
147,25-02-2020,deposit,210
301,11-02-2020,withdrawal,745
301,13-02-2020,deposit,723
301,21-03-2020,purchase,950
301,16-03-2020,purchase,26
301,24-01-2020,withdrawal,726
301,01-03-2020,purchase,470
301,18-02-2020,deposit,634
301,21-01-2020,deposit,613
301,17-03-2020,deposit,868
301,28-02-2020,purchase,241
301,06-02-2020,purchase,990
301,23-03-2020,deposit,14
301,29-01-2020,purchase,825
301,28-03-2020,purchase,419
301,18-03-2020,purchase,153
301,15-03-2020,deposit,67
301,28-02-2020,purchase,452
301,18-04-2020,deposit,107
301,13-03-2020,deposit,152
301,18-03-2020,withdrawal,561
301,27-03-2020,purchase,181
14,05-04-2020,withdrawal,588
14,22-02-2020,deposit,616
14,05-04-2020,deposit,756
288,13-01-2020,deposit,758
288,29-02-2020,purchase,709
288,26-03-2020,deposit,352
288,02-02-2020,purchase,346
288,20-01-2020,deposit,5
288,22-02-2020,purchase,677
288,14-02-2020,deposit,87
288,19-01-2020,purchase,571
219,06-01-2020,purchase,274
219,10-01-2020,deposit,20
219,01-03-2020,deposit,1000
219,27-02-2020,withdrawal,256
219,21-03-2020,deposit,502
219,24-02-2020,withdrawal,282
219,15-02-2020,purchase,428
219,22-03-2020,deposit,489
219,13-02-2020,purchase,142
219,28-02-2020,deposit,614
219,26-02-2020,deposit,93
219,29-03-2020,deposit,253
219,17-02-2020,withdrawal,609
219,24-03-2020,purchase,291
219,03-04-2020,purchase,802
308,27-03-2020,deposit,727
308,01-04-2020,purchase,358
308,24-03-2020,deposit,389
308,04-03-2020,purchase,249
308,01-04-2020,deposit,619
308,25-03-2020,deposit,183
308,26-03-2020,purchase,656
308,29-02-2020,deposit,877
308,21-01-2020,purchase,962
308,27-01-2020,withdrawal,381
418,03-03-2020,deposit,473
418,13-03-2020,purchase,812
418,28-01-2020,withdrawal,285
418,11-01-2020,purchase,427
418,30-01-2020,withdrawal,732
418,12-03-2020,withdrawal,289
418,18-02-2020,deposit,567
418,02-04-2020,deposit,386
418,18-02-2020,withdrawal,936
418,21-02-2020,deposit,824
418,14-01-2020,deposit,205
418,11-02-2020,purchase,586
418,06-02-2020,purchase,739
418,16-02-2020,deposit,730
418,21-01-2020,deposit,390
418,25-02-2020,withdrawal,357
418,31-01-2020,withdrawal,338
418,05-04-2020,purchase,590
167,23-04-2020,withdrawal,180
167,04-02-2020,purchase,12
167,02-03-2020,withdrawal,6
167,06-02-2020,deposit,101
167,09-02-2020,deposit,669
167,16-03-2020,purchase,51
167,03-03-2020,deposit,14
167,21-04-2020,deposit,153
167,07-04-2020,deposit,766
167,11-03-2020,withdrawal,804
167,25-04-2020,withdrawal,989
167,02-04-2020,withdrawal,711
167,03-02-2020,deposit,545
167,07-03-2020,purchase,244
167,18-04-2020,deposit,942
167,29-02-2020,purchase,692
167,21-04-2020,purchase,163
167,21-02-2020,withdrawal,88
167,13-03-2020,purchase,49
350,12-02-2020,deposit,261
350,05-03-2020,purchase,171
350,16-03-2020,deposit,154
350,13-02-2020,withdrawal,165
350,23-01-2020,deposit,924
350,07-04-2020,withdrawal,714
350,16-02-2020,purchase,144
350,18-01-2020,deposit,726
350,27-01-2020,deposit,383
350,27-03-2020,purchase,662
350,23-03-2020,purchase,947
350,23-03-2020,deposit,724
350,05-04-2020,purchase,345
350,02-02-2020,purchase,440
350,28-02-2020,withdrawal,483
350,13-02-2020,withdrawal,149
350,02-03-2020,withdrawal,352
225,29-02-2020,withdrawal,858
225,11-03-2020,deposit,567
225,28-03-2020,purchase,106
225,13-02-2020,deposit,489
225,26-03-2020,withdrawal,75
187,04-03-2020,purchase,753
187,26-01-2020,purchase,810
187,23-03-2020,purchase,137
187,22-02-2020,deposit,48
187,21-03-2020,purchase,791
187,16-02-2020,purchase,254
187,05-02-2020,purchase,523
187,19-02-2020,withdrawal,439
187,18-04-2020,purchase,140
187,06-04-2020,deposit,928
396,01-02-2020,withdrawal,454
396,15-03-2020,purchase,680
396,18-01-2020,purchase,520
396,10-01-2020,deposit,460
396,01-01-2020,deposit,608
396,03-02-2020,withdrawal,221
396,05-01-2020,purchase,114
396,05-03-2020,withdrawal,586
396,02-01-2020,withdrawal,598
396,16-02-2020,deposit,230
396,19-03-2020,deposit,245
396,10-01-2020,withdrawal,878
396,11-03-2020,purchase,403
396,13-01-2020,withdrawal,201
396,23-03-2020,purchase,82
396,01-03-2020,purchase,792
396,28-02-2020,deposit,804
304,24-03-2020,withdrawal,361
304,18-02-2020,withdrawal,594
304,13-03-2020,withdrawal,13
304,16-01-2020,purchase,696
304,13-04-2020,deposit,221
304,05-03-2020,purchase,738
304,06-04-2020,withdrawal,381
304,15-02-2020,deposit,232
304,07-04-2020,deposit,533
304,12-02-2020,withdrawal,94
304,02-03-2020,withdrawal,11
304,16-03-2020,withdrawal,879
304,23-03-2020,deposit,950
304,08-03-2020,purchase,8
304,23-02-2020,withdrawal,860
304,26-02-2020,purchase,196
343,20-01-2020,deposit,936
343,09-03-2020,withdrawal,832
343,09-01-2020,withdrawal,426
343,26-02-2020,deposit,128
343,05-02-2020,deposit,150
343,01-02-2020,deposit,411
343,24-02-2020,purchase,303
343,14-01-2020,withdrawal,30
343,01-03-2020,deposit,267
343,13-02-2020,withdrawal,286
343,23-03-2020,deposit,753
343,01-02-2020,deposit,214
62,24-01-2020,purchase,430
62,16-03-2020,purchase,551
364,16-02-2020,deposit,127
364,13-03-2020,withdrawal,241
364,02-03-2020,withdrawal,543
364,13-02-2020,deposit,87
364,25-02-2020,withdrawal,75
364,22-01-2020,withdrawal,365
364,15-02-2020,withdrawal,211
364,06-04-2020,withdrawal,899
364,06-04-2020,deposit,537
364,25-01-2020,purchase,255
364,17-03-2020,deposit,550
364,14-03-2020,deposit,736
364,21-02-2020,purchase,704
364,15-02-2020,deposit,846
364,11-02-2020,withdrawal,469
364,04-03-2020,deposit,512
364,04-03-2020,deposit,615
207,14-02-2020,deposit,373
207,06-03-2020,deposit,224
207,28-02-2020,withdrawal,948
207,01-03-2020,withdrawal,237
207,17-03-2020,withdrawal,317
207,11-04-2020,deposit,798
207,02-03-2020,deposit,668
207,13-04-2020,deposit,340
207,12-02-2020,purchase,45
207,04-02-2020,withdrawal,754
207,09-03-2020,withdrawal,536
207,23-02-2020,withdrawal,902
223,29-03-2020,deposit,572
223,14-01-2020,deposit,813
223,11-03-2020,deposit,24
223,26-01-2020,deposit,336
223,06-03-2020,deposit,956
223,20-03-2020,withdrawal,257
223,29-03-2020,purchase,25
223,12-02-2020,withdrawal,540
223,26-03-2020,withdrawal,846
223,31-01-2020,deposit,32
223,27-01-2020,purchase,268
223,23-01-2020,withdrawal,948
223,09-04-2020,withdrawal,332
223,01-03-2020,purchase,364
223,02-02-2020,purchase,956
223,06-04-2020,deposit,490
223,05-03-2020,withdrawal,822
223,18-03-2020,deposit,139
223,06-04-2020,purchase,870
73,10-01-2020,deposit,71
299,06-02-2020,deposit,654
299,21-01-2020,withdrawal,639
299,14-03-2020,purchase,891
299,02-03-2020,withdrawal,523
299,18-02-2020,purchase,881
299,26-01-2020,deposit,191
299,16-03-2020,purchase,309
299,21-03-2020,deposit,578
299,15-02-2020,deposit,447
299,17-01-2020,deposit,209
299,22-01-2020,deposit,319
299,13-02-2020,deposit,65
299,18-03-2020,deposit,678
299,18-03-2020,purchase,709
16,11-04-2020,deposit,862
16,25-01-2020,purchase,160
16,01-03-2020,withdrawal,314
16,02-02-2020,deposit,919
16,13-02-2020,withdrawal,928
16,17-01-2020,withdrawal,814
16,30-01-2020,deposit,391
16,17-01-2020,purchase,529
16,09-02-2020,withdrawal,429
16,22-01-2020,deposit,239
16,20-01-2020,purchase,159
16,22-01-2020,purchase,730
16,13-02-2020,purchase,599
16,23-03-2020,withdrawal,174
16,13-03-2020,purchase,903
16,26-02-2020,purchase,515
212,31-03-2020,deposit,961
212,02-03-2020,deposit,683
212,22-03-2020,deposit,500
212,26-02-2020,withdrawal,127
212,19-02-2020,deposit,235
212,28-02-2020,deposit,16
212,14-03-2020,deposit,521
212,21-01-2020,withdrawal,482
212,23-01-2020,withdrawal,31
212,14-02-2020,deposit,740
212,29-02-2020,deposit,395
212,12-03-2020,purchase,74
212,25-02-2020,withdrawal,442
212,04-03-2020,purchase,453
212,13-01-2020,withdrawal,159
212,04-03-2020,deposit,910
381,20-04-2020,withdrawal,367
381,05-03-2020,withdrawal,186
381,03-02-2020,deposit,926
381,22-03-2020,deposit,457
381,03-04-2020,withdrawal,936
381,02-03-2020,purchase,985
381,26-04-2020,deposit,444
381,02-04-2020,withdrawal,16
390,17-03-2020,withdrawal,172
390,09-02-2020,purchase,117
390,28-01-2020,withdrawal,807
390,20-03-2020,deposit,613
390,04-02-2020,withdrawal,121
390,01-04-2020,deposit,735
390,07-04-2020,purchase,709
390,21-02-2020,withdrawal,369
390,02-04-2020,purchase,152
390,14-03-2020,deposit,804
390,09-03-2020,purchase,713
390,20-03-2020,purchase,423
390,08-02-2020,purchase,726
390,03-04-2020,purchase,746
165,02-02-2020,deposit,185
165,08-02-2020,deposit,250
165,03-03-2020,withdrawal,901
165,28-01-2020,purchase,540
165,25-02-2020,withdrawal,869
165,14-02-2020,purchase,593
165,22-03-2020,deposit,215
165,21-04-2020,withdrawal,97
165,17-04-2020,deposit,197
165,02-04-2020,deposit,353
165,02-04-2020,deposit,763
165,21-03-2020,purchase,784
165,24-01-2020,purchase,393
165,25-01-2020,deposit,391
165,05-03-2020,withdrawal,199
165,10-04-2020,withdrawal,297
165,26-01-2020,deposit,439
165,12-04-2020,withdrawal,164
165,17-03-2020,purchase,230
165,06-04-2020,withdrawal,985
165,17-03-2020,purchase,714
442,27-01-2020,purchase,881
442,11-02-2020,purchase,835
442,19-03-2020,withdrawal,309
442,23-02-2020,purchase,810
442,02-03-2020,withdrawal,745
442,09-03-2020,purchase,661
442,13-03-2020,deposit,741
442,21-02-2020,purchase,638
442,20-02-2020,withdrawal,156
442,31-03-2020,deposit,904
442,02-03-2020,withdrawal,728
442,04-04-2020,purchase,938
442,21-04-2020,deposit,824
442,24-04-2020,withdrawal,839
442,20-03-2020,withdrawal,824
442,20-02-2020,withdrawal,361
442,06-04-2020,purchase,385
442,28-01-2020,deposit,470
442,11-02-2020,purchase,240
442,15-04-2020,deposit,359
332,21-02-2020,purchase,715
332,19-02-2020,purchase,172
332,15-03-2020,withdrawal,132
332,12-03-2020,deposit,909
332,22-04-2020,withdrawal,60
332,19-02-2020,deposit,745
332,23-02-2020,deposit,726
332,19-04-2020,purchase,38
332,10-02-2020,purchase,165
332,25-02-2020,deposit,721
332,20-04-2020,deposit,14
332,05-04-2020,purchase,221
332,29-01-2020,withdrawal,392
332,15-02-2020,purchase,467
332,24-03-2020,withdrawal,842
332,19-04-2020,deposit,841
332,09-04-2020,withdrawal,360
332,21-02-2020,purchase,316
264,18-03-2020,deposit,987
264,18-03-2020,deposit,362
264,10-03-2020,deposit,886
264,25-03-2020,purchase,932
264,04-02-2020,purchase,75
264,16-01-2020,deposit,876
264,23-01-2020,purchase,147
264,06-04-2020,withdrawal,793
264,19-03-2020,purchase,760
264,25-02-2020,deposit,850
64,22-03-2020,withdrawal,904
64,03-02-2020,deposit,49
64,18-02-2020,withdrawal,363
64,29-03-2020,purchase,561
64,25-01-2020,deposit,993
64,08-03-2020,deposit,156
64,11-02-2020,purchase,464
64,26-01-2020,deposit,897
428,27-02-2020,deposit,348
428,03-03-2020,deposit,530
428,15-02-2020,deposit,599
428,06-02-2020,purchase,176
428,04-02-2020,purchase,364
227,01-03-2020,purchase,537
227,24-02-2020,deposit,449
227,12-01-2020,withdrawal,819
227,16-03-2020,purchase,559
227,24-01-2020,purchase,271
227,10-03-2020,deposit,393
227,03-02-2020,withdrawal,872
227,22-03-2020,withdrawal,482
227,21-03-2020,withdrawal,106
227,04-04-2020,withdrawal,825
116,23-02-2020,purchase,458
116,11-02-2020,deposit,344
116,20-03-2020,deposit,490
116,17-04-2020,purchase,213
134,27-02-2020,deposit,579
134,25-01-2020,deposit,980
134,19-02-2020,withdrawal,670
134,29-02-2020,purchase,63
134,20-03-2020,deposit,328
134,14-02-2020,purchase,189
134,16-03-2020,withdrawal,841
134,09-03-2020,purchase,339
134,26-01-2020,purchase,201
134,07-02-2020,deposit,135
134,26-01-2020,deposit,496
134,11-01-2020,deposit,650
134,27-03-2020,withdrawal,283
134,16-01-2020,deposit,911
134,05-02-2020,withdrawal,136
134,23-03-2020,deposit,155
134,26-02-2020,withdrawal,102
192,13-04-2020,deposit,756
192,04-02-2020,deposit,686
192,29-02-2020,deposit,154
192,12-02-2020,deposit,360
192,14-02-2020,purchase,640
192,21-03-2020,deposit,746
192,30-01-2020,deposit,885
192,24-02-2020,purchase,949
192,27-03-2020,purchase,253
192,22-02-2020,purchase,773
192,14-02-2020,withdrawal,405
192,28-02-2020,withdrawal,663
192,04-03-2020,purchase,694
192,26-02-2020,withdrawal,355
192,31-03-2020,deposit,585
192,14-02-2020,withdrawal,672
192,17-03-2020,withdrawal,250
192,24-02-2020,deposit,42
192,23-03-2020,deposit,938
192,22-01-2020,deposit,735
452,27-03-2020,purchase,457
452,27-02-2020,withdrawal,543
452,15-02-2020,deposit,865
452,07-01-2020,deposit,919
452,19-02-2020,deposit,536
452,26-02-2020,deposit,154
452,09-03-2020,deposit,416
452,15-02-2020,purchase,718
436,29-03-2020,purchase,93
436,13-03-2020,withdrawal,917
436,16-01-2020,deposit,516
436,03-03-2020,purchase,304
436,05-02-2020,purchase,31
436,09-03-2020,withdrawal,248
176,15-03-2020,withdrawal,103
176,24-03-2020,purchase,968
176,13-02-2020,deposit,434
176,02-04-2020,withdrawal,536
176,04-02-2020,withdrawal,828
176,27-03-2020,withdrawal,65
176,16-02-2020,deposit,344
408,14-04-2020,purchase,932
408,09-03-2020,deposit,945
408,30-01-2020,withdrawal,659
490,25-02-2020,deposit,447
490,07-04-2020,purchase,318
490,28-02-2020,purchase,376
111,01-02-2020,deposit,362
111,25-03-2020,withdrawal,364
372,07-01-2020,withdrawal,208
372,05-02-2020,deposit,268
372,15-03-2020,purchase,44
372,26-03-2020,purchase,897
372,27-03-2020,withdrawal,383
372,11-02-2020,deposit,735
372,20-02-2020,purchase,578
372,21-02-2020,withdrawal,949
372,25-03-2020,purchase,402
372,12-01-2020,deposit,296
372,10-03-2020,purchase,802
372,02-03-2020,deposit,205
372,18-01-2020,deposit,924
372,28-03-2020,deposit,291
372,02-03-2020,withdrawal,457
372,02-03-2020,deposit,85
372,20-01-2020,purchase,120
372,24-02-2020,withdrawal,953
372,05-03-2020,withdrawal,462
372,25-01-2020,deposit,906
307,20-02-2020,withdrawal,341
307,09-04-2020,withdrawal,463
307,18-02-2020,deposit,970
307,26-01-2020,purchase,308
307,24-01-2020,purchase,652
307,23-03-2020,withdrawal,867
307,17-03-2020,deposit,212
307,19-02-2020,deposit,817
307,19-01-2020,purchase,99
307,27-03-2020,deposit,430
363,06-03-2020,deposit,266
363,01-03-2020,withdrawal,966
363,23-02-2020,purchase,812
363,04-03-2020,purchase,563
363,26-03-2020,withdrawal,462
363,06-01-2020,deposit,99
363,14-02-2020,deposit,301
363,10-02-2020,withdrawal,533
363,28-03-2020,withdrawal,722
363,29-01-2020,deposit,256
363,06-02-2020,purchase,551
363,01-04-2020,deposit,179
22,26-02-2020,deposit,863
22,16-03-2020,deposit,865
22,17-03-2020,withdrawal,370
22,14-04-2020,withdrawal,875
22,05-04-2020,withdrawal,80
22,29-03-2020,deposit,801
22,09-02-2020,purchase,842
22,02-02-2020,deposit,490
22,30-03-2020,withdrawal,544
22,05-03-2020,deposit,532
22,17-04-2020,purchase,982
